device_id;timestamp;occupied;occupancy_minutes;movements_count;temperature;humidity;co2
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T08:00:00Z;0.5;20;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T09:00:00Z;1;57;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T10:00:00Z;1;54;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T11:00:00Z;1;53;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T12:00:00Z;1;47;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T13:00:00Z;1;60;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T14:00:00Z;0.5;40;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T15:00:00Z;0;2;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T16:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T17:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T18:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T19:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T20:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T21:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T22:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-25T23:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T00:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T01:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T02:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T03:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T04:00:00Z;0;2;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T05:00:00Z;0.5;18;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T06:00:00Z;1;58;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T07:00:00Z;1;57;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T08:00:00Z;1;54;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T09:00:00Z;1;60;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T10:00:00Z;1;51;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T11:00:00Z;0.5;21;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T12:00:00Z;0.5;37;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T13:00:00Z;0.5;30;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T14:00:00Z;0;5;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T15:00:00Z;0;8;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T16:00:00Z;0;2;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T17:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T18:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T19:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T20:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T21:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T22:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-26T23:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T00:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T01:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T02:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T03:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T04:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T05:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T06:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T07:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T08:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T09:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T10:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T11:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T12:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T13:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T14:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T15:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T16:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T17:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T18:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T19:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T20:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T21:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T22:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-27T23:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T00:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T01:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T02:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T03:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T04:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T05:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T06:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T07:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T08:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T09:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T10:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T11:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T12:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T13:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T14:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T15:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T16:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T17:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T18:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T19:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T20:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T21:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T22:00:00Z;0;0;0;null;null;null
4fee747f-7416-436a-81f8-882e6f67a44c;2018-10-28T23:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T00:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T01:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T02:00:00Z;0;1;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T03:00:00Z;0;1;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T04:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T05:00:00Z;0.5;23;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T06:00:00Z;0.5;35;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T07:00:00Z;1;45;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T08:00:00Z;0.5;25;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T09:00:00Z;0.5;24;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T10:00:00Z;0.5;33;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T11:00:00Z;0.5;30;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T12:00:00Z;0.5;29;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T13:00:00Z;0.5;28;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T14:00:00Z;0.5;24;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T15:00:00Z;0.5;24;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T16:00:00Z;0;11;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T17:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T18:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T19:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T20:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T21:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T22:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-15T23:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T00:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T01:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T02:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T03:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T04:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T05:00:00Z;0.5;34;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T06:00:00Z;1;45;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T07:00:00Z;1;60;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T08:00:00Z;1;58;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T09:00:00Z;0.5;30;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T10:00:00Z;0.5;37;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T11:00:00Z;1;43;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T12:00:00Z;0.5;39;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T13:00:00Z;0.5;33;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T14:00:00Z;0.5;20;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T15:00:00Z;0;6;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T16:00:00Z;0;5;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T17:00:00Z;0.5;19;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T18:00:00Z;0;10;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T19:00:00Z;0;7;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T20:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T21:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T22:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-16T23:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T00:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T01:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T02:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T03:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T04:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T05:00:00Z;0.5;17;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T06:00:00Z;0.5;23;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T07:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T08:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T09:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T10:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T11:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T12:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T13:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T14:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T15:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T16:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T17:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T18:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T19:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T20:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T21:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T22:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-17T23:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T00:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T01:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T02:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T03:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T04:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T05:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T06:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T07:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T08:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T09:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T10:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T11:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T12:00:00Z;0.5;37;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T13:00:00Z;1;55;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T14:00:00Z;1;50;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T15:00:00Z;1;54;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T16:00:00Z;0;7;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T17:00:00Z;0;9;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T18:00:00Z;0;15;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T19:00:00Z;0;6;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T20:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T21:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T22:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-18T23:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T00:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T01:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T02:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T03:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T04:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T05:00:00Z;0.5;17;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T06:00:00Z;1;54;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T07:00:00Z;0.5;34;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T08:00:00Z;0.5;26;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T09:00:00Z;0;14;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T10:00:00Z;1;41;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T11:00:00Z;0.5;27;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T12:00:00Z;1;48;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T13:00:00Z;0.5;22;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T14:00:00Z;0;3;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T15:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T16:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T17:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T18:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T19:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T20:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T21:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T22:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-19T23:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T00:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T01:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T02:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T03:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T04:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T05:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T06:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T07:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T08:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T09:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T10:00:00Z;0.5;20;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T11:00:00Z;0.5;30;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T12:00:00Z;1;41;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T13:00:00Z;0.5;36;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T14:00:00Z;0.5;37;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T15:00:00Z;0.5;31;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T16:00:00Z;1;48;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T17:00:00Z;0.5;37;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T18:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T19:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T20:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T21:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T22:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-20T23:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T00:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T01:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T02:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T03:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T04:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T05:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T06:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T07:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T08:00:00Z;0;0;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T09:00:00Z;0;14;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T10:00:00Z;0.5;27;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T11:00:00Z;1;55;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T12:00:00Z;1;59;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T13:00:00Z;1;55;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T14:00:00Z;1;60;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T15:00:00Z;1;60;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T16:00:00Z;1;60;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T17:00:00Z;1;42;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T18:00:00Z;1;49;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T19:00:00Z;0.5;31;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T20:00:00Z;0.5;22;0;null;null;null
bb97c996-647e-4d0d-9a6e-7a943ddf0d89;2018-10-21T21:00:00Z;0;0;0;null;null;null
